,scientificName,decimalLatitude,decimalLongitude
316,Sciopemyia sordellii,-9.17,-60.63
317,Sciopemyia sordellii,-2.635,-44.1481
318,Trichophoromyia auraensis,-10.0371,-67.7853
319,Trichophoromyia auraensis,-9.558,-67.5176
320,Trichophoromyia castanheirai,-0.6308,-52.5302
321,Trichophoromyia castanheirai,-0.6173,-52.5117
322,Trichophoromyia castanheirai,-0.5641,-52.5801
323,Trichophoromyia castanheirai,-0.3857,-52.3028
324,Warileya rotundipennis,3.794,-75.5711
325,Warileya rotundipennis,4.5843,-75.4943
326,Nyssomyia antunesi,-11.33175,-69.605722
327,Nyssomyia antunesi,-11.042639,-69.5735
328,Psychodopygus amazonensis,-11.33175,-69.605722
329,Psychodopygus amazonensis,-11.042639,-69.5735
330,Psychodopygus claustrei,-11.332667,-69.614944
331,Psychodopygus claustrei,-11.33175,-69.605722
332,Psychodopygus claustrei,-11.96475,-69.162833
333,Trichophoromyia auraensis,-11.33175,-69.605722
334,Trichophoromyia auraensis,-11.042639,-69.5735
335,Trichophoromyia auraensis,-11.332667,-69.614944
336,Trichophoromyia auraensis,-11.96475,-69.162833
337,Psychodopygus amazonensis,-13.9693,-75.7292
338,Psychodopygus amazonensis,-13.0856,-70.3116
339,Nyssomyia antunesi,-12.8622,-69.862
340,Nyssomyia antunesi,-11.9015,-69.1376
341,Trichophoromyia auraensis,-13.9693,-75.7292
342,Psychodopygus chagasi,-12.8622,-69.862
343,Psychodopygus chagasi,-12.7155,-69.4277
344,Psychodopygus claustrei,-12.8622,-69.862
345,Psychodopygus claustrei,-12.7155,-69.4277
346,Psathyromyia (Psathyromyia) bigeniculata,-12.8622,-69.862
347,Psathyromyia (Psathyromyia) bigeniculata,-13.9693,-75.7292
348,Psathyromyia (Psathyromyia) bigeniculata,-12.7155,-69.4277
349,Sciopemyia sordellii,-12.7155,-69.4277
350,Sciopemyia sordellii,-11.9015,-69.1376
