,scientificName,decimalLatitude,decimalLongitude
291,Nyssomyia antunesi,-10.8178,-55.4508
292,Nyssomyia antunesi,-9.87556,-56.0861
293,Nyssomyia antunesi,-11.8642,-55.5025
294,Nyssomyia intermedia,-20.419444,-41.386944
295,Nyssomyia intermedia,-20.1006,-40.5297
296,Nyssomyia intermedia,-20.058,-40.498
297,Nyssomyia intermedia,-20.138,-40.516
298,Nyssomyia intermedia,-19.228889,-40.758611
299,Nyssomyia intermedia,-19.225,-40.8514
300,Nyssomyia intermedia,-19.228,-40.758
301,Nyssomyia intermedia,-19.9208,-43.9378
302,Nyssomyia intermedia,-20.1389,-44.8839
303,Nyssomyia intermedia,-21.8878,-42.7044
304,Nyssomyia intermedia,-14.847022,-44.220713
305,Nyssomyia intermedia,-14.849817,-44.221783
306,Nyssomyia intermedia,-17.5981,-44.7308
307,Nyssomyia intermedia,-20.3706,-45.6614
308,Nyssomyia intermedia,-19.7897,-42.1392
309,Nyssomyia intermedia,-17.8867,-44.5775
310,Nyssomyia neivai,-25.22,-49.3478
311,Nyssomyia neivai,-19.228889,-40.758611
312,Nyssomyia neivai,-17.8136,-50.5969
313,Nyssomyia neivai,-17.5981,-44.7308
314,Nyssomyia neivai,-20.1389,-44.8839
315,Nyssomyia neivai,-17.8867,-44.5775
316,Nyssomyia neivai,-18.3808,-44.4564
317,Nyssomyia umbratilis,0.778056,-51.9436
318,Nyssomyia umbratilis,-11.8642,-55.5025
319,Nyssomyia umbratilis,-9.87556,-56.0861
320,Nyssomyia umbratilis,-11.3783,-58.7411
321,Nyssomyia umbratilis,-14.4547,-56.8028
322,Nyssomyia umbratilis,-3.10194,-60.025
323,Nyssomyia umbratilis,-1.76556,-55.8661
324,Nyssomyia whitmani,-20.427222,-45.75
325,Nyssomyia whitmani,-16.0706,-57.6789
326,Nyssomyia whitmani,-16.402,-57.499
327,Nyssomyia whitmani,-19.9208,-43.9378
328,Nyssomyia whitmani,-20.1389,-44.8839
329,Nyssomyia whitmani,-20.350278,-40.724167
330,Nyssomyia whitmani,-14.852602,-44.230794
331,Nyssomyia whitmani,-17.5981,-44.7308
332,Nyssomyia whitmani,-20.3706,-45.6614
333,Nyssomyia whitmani,-19.7897,-42.1392
334,Nyssomyia whitmani,-17.8867,-44.5775
335,Nyssomyia whitmani,-10.2128,-48.3603
336,Nyssomyia whitmani,-19.7697,-43.8514
337,Nyssomyia whitmani,-19.7625,-44.3139
338,Nyssomyia whitmani,-21.8878,-42.7044
339,Nyssomyia whitmani,-3.74194,-47.4947
340,Nyssomyia whitmani,-4.285,-47.505
341,Nyssomyia whitmani,-20.0747,-43.4075
342,Nyssomyia whitmani,-18.4275,-42.8683
343,Nyssomyia whitmani,-20.5231,-41.9044
344,Nyssomyia whitmani,-20.4333,-41.8683
345,Nyssomyia whitmani,-5.79889,-42.6689
346,Nyssomyia whitmani,-5.45583,-42.3603
347,Nyssomyia whitmani,-10.7081,-48.4172
348,Nyssomyia yuilli,8.326222,-74.59425
349,Nyssomyia yuilli,-6.8925,-66.201111
350,Nyssomyia yuilli,-6.965556,-66.316667
351,Nyssomyia yuilli,-13.6869,-39.4794
352,Nyssomyia yuilli,5.3333,-74.9333
353,Nyssomyia yuilli,5.33,-74.93
354,Nyssomyia yuilli,-9.87556,-56.0861
355,Nyssomyia yuilli,-14.4547,-56.8028
356,Nyssomyia yuilli,-10.7828,-65.3394
357,Psathyromyia (Psathyromyia) shannoni,18.5345,-88.3353
358,Psathyromyia (Psathyromyia) shannoni,38.64,-77.2
359,Psathyromyia (Psathyromyia) shannoni,33.8,-80.55
360,Psathyromyia (Psathyromyia) shannoni,39.03,-76.8
361,Psathyromyia (Psathyromyia) shannoni,33.8,-80.54
362,Psathyromyia (Psathyromyia) shannoni,38.6405,-77.1972
363,Psathyromyia (Psathyromyia) shannoni,38.6437,-77.197
364,Psathyromyia (Psathyromyia) shannoni,38.64,-77.2019
365,Psathyromyia (Psathyromyia) shannoni,39.0283,-76.8008
366,Psathyromyia (Psathyromyia) shannoni,33.803,-80.5356
367,Psathyromyia (Psathyromyia) shannoni,33.8024,-80.5457
368,Psathyromyia (Psathyromyia) shannoni,39.0275,-76.8009
369,Psathyromyia (Psathyromyia) shannoni,32.04,-95.03
370,Psathyromyia (Psathyromyia) shannoni,32.03,-95.0
371,Psathyromyia (Psathyromyia) shannoni,-20.058,-40.498
372,Psathyromyia (Psathyromyia) shannoni,-20.1006,-40.5297
373,Psathyromyia (Psathyromyia) shannoni,-20.0406,-40.7461
374,Psathyromyia (Psathyromyia) shannoni,-19.8019,-40.8556
375,Psathyromyia (Psathyromyia) shannoni,-20.3633,-40.6592
376,Psathyromyia (Psathyromyia) shannoni,-19.318,-40.517
