,colsample_bytree,gamma,learning_rate,max_depth,n_estimators,scale_pos_weight
0,0.6016216670326056,11.50083936539053,0.9480301935043628,7.761214851354602,198.91921548097926,12.456091657596934
1,0.2420781942846344,10.986177170795406,0.051267586429696754,7.273108496994537,187.54820905742767,12.2915811363458
2,0.9094243630264758,15.105944341634547,0.45831615621587746,9.549496907900316,111.81671304361677,5.395048652468312
3,0.983474522113193,11.893564245794597,0.5989104160754067,1.2261360295775658,166.65147068139242,10.171680908095624
4,0.24440205635035028,11.795716844805554,0.10026480052038772,7.253989463082298,104.31668106652349,10.448647080137343
5,0.35925803851735566,12.41955627467145,0.3312983152973092,3.32484896891184,108.79700410682399,7.199881141104292
6,0.9556592532343914,11.893242492332059,0.4672797129063117,1.9478192363346776,141.09716151031458,14.639018390574734
7,0.6107740045272734,10.419367499103576,0.30005992942305926,9.56531434544256,162.01730980439717,8.508252952156942
8,0.5868186995179587,11.00972731078495,0.20901518911619643,3.1065732832909796,181.7792306847973,9.286819924783616
9,0.5059283926246353,12.618179163340486,0.24875878516699507,6.009658793066594,171.86121405500373,11.819720154920592
