,scientificName,decimalLatitude,decimalLongitude
3300,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3301,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3302,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3303,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3304,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3305,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3306,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3307,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3308,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3309,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3310,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3311,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3312,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3313,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3314,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3315,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3316,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3317,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3318,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3319,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3320,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3321,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3322,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3323,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3324,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3325,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3326,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3327,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3328,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3329,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3330,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3331,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3332,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3333,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3334,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3335,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3336,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3337,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3338,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3339,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3340,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3341,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3342,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3343,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3344,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3345,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3346,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3347,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3348,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3349,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3350,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3351,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3352,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3353,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3354,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3355,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3356,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3357,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3358,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3359,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3360,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3361,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3362,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3363,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3364,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3365,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3366,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3367,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3368,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3369,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3370,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3371,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3372,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3373,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3374,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3375,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3376,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3377,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3378,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3379,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3380,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3381,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3382,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3383,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3384,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3385,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3386,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3387,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3388,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3389,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3390,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3391,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3392,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3393,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3394,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3395,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3396,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3397,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3398,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3399,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3400,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3401,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3402,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3403,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3404,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3405,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3406,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3407,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3408,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3409,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3410,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3411,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3412,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3413,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3414,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3415,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3416,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3417,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3418,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3419,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3420,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3421,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3422,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3423,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3424,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3425,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3426,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3427,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3428,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3429,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3430,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3431,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3432,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3433,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3434,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3435,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3436,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3437,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3438,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3439,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3440,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3441,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3442,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3443,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3444,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3445,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3446,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3447,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3448,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3449,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3450,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3451,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3452,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3453,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3454,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3455,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3456,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3457,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3458,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3459,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3460,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3461,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3462,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3463,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3464,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3465,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3466,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3467,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3468,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3469,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3470,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3471,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3472,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3473,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3474,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3475,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3476,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3477,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3478,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3479,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3480,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3481,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3482,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3483,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3484,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3485,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3486,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3487,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3488,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3489,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3490,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3491,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3492,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3493,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3494,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3495,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3496,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3497,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3498,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3499,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3500,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3501,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3502,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3503,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3504,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3505,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3506,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3507,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3508,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3509,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3510,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3511,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3512,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3513,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3514,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3515,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3516,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3517,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3518,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3519,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3520,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3521,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3522,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3523,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3524,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3525,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3526,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3527,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3528,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
